job_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2819,0.04491979,0.04491979,0.03582888,0.03582888,0.03582888,0.04491979,0.1176471,0.02673797,0.09946524,0.03582888,0.03582888,0.03582888,0.0540107,0.1540107,0.126738,0.04491979,0.02673797
2820,0.04142502,0.06959403,0.06959403,0.04142502,0.05550953,0.05550953,0.04142502,0.05550953,0.05550953,0.05550953,0.08367854,0.04142502,0.04142502,0.05550953,0.1259321,0.06959403,0.04142502
2821,0.03728252,0.04197735,0.1546534,0.05606186,0.01850318,0.08423088,0.1687379,0.03728252,0.1264844,0.01380834,0.01850318,0.02319801,0.01850318,0.05606186,0.0607567,0.02789285,0.05606186
2822,0.010004,0.01680672,0.02360944,0.01680672,0.4487795,0.01340536,0.05082033,0.08823529,0.02020808,0.04061625,0.07122849,0.0270108,0.08143257,0.04061625,0.01680672,0.02020808,0.01340536
2823,0.01771793,0.07795889,0.01771793,0.1622962,0.03579022,0.02374203,0.03579022,0.1502481,0.03579022,0.1201276,0.03579022,0.02976612,0.02976612,0.0659107,0.09603118,0.01771793,0.04783841
2824,0.03869969,0.03869969,0.03869969,0.03869969,0.03869969,0.03869969,0.03869969,0.03869969,0.03869969,0.03869969,0.03869969,0.03869969,0.03869969,0.05185759,0.03869969,0.03869969,0.3676471
2825,0.05260821,0.0299667,0.04883463,0.04128746,0.01864595,0.0299667,0.2601554,0.07902331,0.1167592,0.01864595,0.07524972,0.01487236,0.03374029,0.02619312,0.1054384,0.01109878,0.03751387
2826,0.0502554,0.07546548,0.00823859,0.02504531,0.05305652,0.04465316,0.1062778,0.01664195,0.01664195,0.02504531,0.08666996,0.06986324,0.2127204,0.08947108,0.05305652,0.04465316,0.02224419
2827,0.05768684,0.05768684,0.04319409,0.05768684,0.08184143,0.01420858,0.08667235,0.04319409,0.06734868,0.02870134,0.05768684,0.03353225,0.05285592,0.05285592,0.1108269,0.07701051,0.07701051
2828,0.04602397,0.04139434,0.02750545,0.01824619,0.01824619,0.02750545,0.208061,0.1015795,0.1386166,0.02287582,0.01361656,0.09694989,0.05528322,0.05528322,0.07843137,0.01824619,0.03213508
2829,0.04493464,0.2463235,0.06576797,0.03104575,0.02062908,0.03104575,0.190768,0.02062908,0.0379902,0.01715686,0.07618464,0.02410131,0.09354575,0.02062908,0.04493464,0.01021242,0.02410131
2830,0.06141487,0.06582016,0.03498316,0.03057787,0.03057787,0.04379373,0.0526043,0.03057787,0.2508422,0.06141487,0.09225188,0.04819902,0.01736201,0.02617258,0.07022545,0.04819902,0.03498316
2831,0.08032891,0.08570525,0.06419987,0.02656546,0.03194181,0.03194181,0.05344719,0.1233397,0.1771031,0.02118912,0.05882353,0.02118912,0.03194181,0.06419987,0.0426945,0.04807084,0.03731815
2832,0.05224458,0.1114551,0.05224458,0.05224458,0.02592879,0.03250774,0.01934985,0.1377709,0.08513932,0.05224458,0.05224458,0.07198142,0.03908669,0.07856037,0.05224458,0.03908669,0.04566563
2833,0.01278772,0.01278772,0.02148338,0.01713555,0.3997442,0.03017903,0.01278772,0.08235294,0.0258312,0.02148338,0.256266,0.01278772,0.0258312,0.02148338,0.01713555,0.01713555,0.01278772
2834,0.1082353,0.03394958,0.02823529,0.02252101,0.02252101,0.04537815,0.4568067,0.03394958,0.01680672,0.02252101,0.01680672,0.02823529,0.05109244,0.05680672,0.02252101,0.01680672,0.01680672
2835,0.03431373,0.09681373,0.02042484,0.1523693,0.04820261,0.02736928,0.02736928,0.03431373,0.02736928,0.04125817,0.08292484,0.03431373,0.1245915,0.1037582,0.03431373,0.02736928,0.08292484
2836,0.05616484,0.02226653,0.0448654,0.02226653,0.01661682,0.0448654,0.4572948,0.0448654,0.01661682,0.05616484,0.01661682,0.02791625,0.06181456,0.05616484,0.01661682,0.01661682,0.02226653
2837,0.04237824,0.09614168,0.04237824,0.06388362,0.05313093,0.04237824,0.06388362,0.03162555,0.04237824,0.08538899,0.04237824,0.06388362,0.07463631,0.04237824,0.07463631,0.03162555,0.1068944
2838,0.06961212,0.06524531,0.07834575,0.06524531,0.01721038,0.03467763,0.03031081,0.04777806,0.04777806,0.08271256,0.03467763,0.05651169,0.1394811,0.04341125,0.07397894,0.03904444,0.07397894
2839,0.05588235,0.06213235,0.02463235,0.04963235,0.03088235,0.01838235,0.1058824,0.08088235,0.06213235,0.04338235,0.08713235,0.04338235,0.04963235,0.08713235,0.06838235,0.09338235,0.03713235
2840,0.02262443,0.05339367,0.02262443,0.1303167,0.05339367,0.02262443,0.03031674,0.07647059,0.03031674,0.05339367,0.138009,0.06108597,0.1072398,0.04570136,0.09954751,0.02262443,0.03031674
2841,0.04411765,0.02745098,0.02745098,0.08300654,0.127451,0.03300654,0.0496732,0.1385621,0.05522876,0.03856209,0.06078431,0.02745098,0.07189542,0.0496732,0.06633987,0.03856209,0.06078431
2842,0.05313093,0.04237824,0.06388362,0.03162555,0.04237824,0.1821632,0.04237824,0.06388362,0.1176471,0.03162555,0.03162555,0.08538899,0.03162555,0.03162555,0.06388362,0.04237824,0.04237824
2843,0.09518179,0.03488028,0.1102572,0.09015667,0.03990541,0.03488028,0.06503104,0.07508129,0.04493054,0.02985516,0.01980491,0.05498079,0.04995566,0.04995566,0.1504582,0.02483003,0.02985516
2844,0.02131287,0.03580563,0.02855925,0.07203751,0.09377664,0.02131287,0.08653026,0.1517477,0.043052,0.03580563,0.05029838,0.1155158,0.043052,0.03580563,0.05029838,0.07928389,0.03580563
2845,0.02287582,0.120098,0.01824619,0.05528322,0.05528322,0.04602397,0.02287582,0.05528322,0.04602397,0.08769063,0.1062092,0.07380174,0.1015795,0.02750545,0.04139434,0.08769063,0.03213508
2846,0.0369357,0.07414501,0.05088919,0.01833105,0.0880985,0.02763338,0.1113543,0.07879617,0.1718194,0.0369357,0.01833105,0.05554036,0.01833105,0.04158687,0.1067031,0.04623803,0.01833105
2847,0.04530088,0.03380663,0.04530088,0.05679513,0.03380663,0.03380663,0.03380663,0.06828938,0.04530088,0.04530088,0.04530088,0.05679513,0.03380663,0.03380663,0.03380663,0.3096687,0.04530088
2848,0.03970588,0.03970588,0.04970588,0.04470588,0.02970588,0.02970588,0.07970588,0.1297059,0.1047059,0.03970588,0.06470588,0.07970588,0.06970588,0.01970588,0.07970588,0.04470588,0.05470588
2849,0.02178649,0.06623094,0.0291939,0.1254902,0.04400871,0.03660131,0.0291939,0.140305,0.0291939,0.05141612,0.08104575,0.09586057,0.05141612,0.0291939,0.09586057,0.04400871,0.0291939
2850,0.06001188,0.06001188,0.09031491,0.1206179,0.03980986,0.03980986,0.04991087,0.0802139,0.04991087,0.04991087,0.02970885,0.06001188,0.07011289,0.03980986,0.03980986,0.04991087,0.07011289
2851,0.0431129,0.0741688,0.0431129,0.0431129,0.03690172,0.1921812,0.1238582,0.05553526,0.04932408,0.03069054,0.06174644,0.03069054,0.06795762,0.06795762,0.03069054,0.03069054,0.01826818
2852,0.03008532,0.1216884,0.05298608,0.0377189,0.02245173,0.1827571,0.05298608,0.03008532,0.129322,0.02245173,0.04535249,0.06061967,0.0377189,0.03008532,0.0377189,0.06825326,0.0377189
2853,0.0496732,0.02745098,0.03300654,0.0496732,0.1552288,0.04411765,0.07189542,0.1218954,0.06078431,0.08300654,0.0496732,0.05522876,0.05522876,0.02745098,0.04411765,0.02745098,0.04411765
2854,0.1037582,0.0620915,0.1245915,0.05514706,0.07598039,0.1107026,0.03431373,0.1176471,0.05514706,0.02736928,0.03431373,0.02042484,0.04125817,0.04125817,0.03431373,0.03431373,0.02736928
2855,0.1107671,0.04643963,0.02304782,0.02889577,0.02889577,0.03474372,0.3622291,0.04059168,0.02889577,0.06398349,0.02889577,0.04059168,0.02304782,0.03474372,0.02304782,0.03474372,0.04643963
2856,0.03272302,0.04596806,0.04596806,0.03272302,0.03934554,0.08570316,0.3174912,0.01947799,0.03272302,0.06583561,0.02610051,0.02610051,0.04596806,0.03934554,0.04596806,0.05259057,0.04596806
2857,0.08138598,0.04029009,0.05398872,0.04029009,0.04029009,0.04029009,0.1498791,0.04029009,0.04029009,0.04029009,0.04029009,0.1361805,0.05398872,0.05398872,0.04029009,0.06768735,0.04029009
2858,0.04264706,0.1033613,0.08907563,0.02121849,0.04978992,0.06764706,0.03193277,0.07478992,0.02836134,0.04264706,0.0355042,0.06764706,0.1640756,0.0855042,0.02836134,0.01407563,0.05336134
2859,0.01633987,0.02189542,0.02745098,0.03856209,0.03300654,0.02189542,0.01633987,0.02189542,0.02189542,0.02745098,0.06078431,0.02189542,0.01633987,0.5552288,0.02745098,0.03300654,0.03856209
2860,0.1136992,0.03316226,0.2143703,0.07343071,0.03316226,0.08685353,0.03987367,0.05329649,0.04658508,0.03316226,0.07343071,0.03987367,0.03316226,0.02645085,0.04658508,0.02645085,0.02645085
2861,0.05204804,0.03110564,0.1044041,0.02063443,0.04157684,0.06775485,0.05204804,0.03110564,0.1829381,0.04157684,0.08869726,0.03110564,0.02587003,0.06251925,0.06251925,0.05204804,0.05204804
2862,0.0648977,0.05402813,0.09750639,0.032289,0.03772379,0.05402813,0.032289,0.0648977,0.1790281,0.032289,0.1138107,0.02141944,0.01598465,0.04315857,0.05402813,0.04859335,0.05402813
2863,0.09562181,0.04082729,0.1093204,0.03626108,0.02712866,0.04082729,0.06365834,0.0453935,0.164115,0.02256245,0.07279076,0.05452592,0.01799624,0.0453935,0.07735697,0.05452592,0.03169487
2864,0.07324106,0.08304498,0.0438293,0.0438293,0.02422145,0.1271626,0.01441753,0.02912341,0.1516724,0.01441753,0.08304498,0.02422145,0.01931949,0.0438293,0.1369666,0.03892734,0.04873126
2865,0.03300654,0.02189542,0.03856209,0.03300654,0.1663399,0.0496732,0.06078431,0.1496732,0.06633987,0.08300654,0.03856209,0.0496732,0.07189542,0.03856209,0.03856209,0.01633987,0.04411765
2866,0.02052696,0.02573529,0.02052696,0.01531863,0.583027,0.02052696,0.02052696,0.04136029,0.01531863,0.03615196,0.04656863,0.02052696,0.02052696,0.02573529,0.04136029,0.02573529,0.02052696
2867,0.01635343,0.03710032,0.04954845,0.02880156,0.06199658,0.04124969,0.2570173,0.01635343,0.09104223,0.04124969,0.09104223,0.02050281,0.01635343,0.03710032,0.07859409,0.01635343,0.09934098
2868,0.03723008,0.03723008,0.03723008,0.04988831,0.07520477,0.03723008,0.03723008,0.04988831,0.03723008,0.03723008,0.03723008,0.03723008,0.04988831,0.06254654,0.03723008,0.03723008,0.3030529
2869,0.06213235,0.03088235,0.03088235,0.04338235,0.03713235,0.02463235,0.4371324,0.03713235,0.02463235,0.08088235,0.01838235,0.02463235,0.03713235,0.01838235,0.05588235,0.01838235,0.01838235
2870,0.03869969,0.03869969,0.03869969,0.03869969,0.06501548,0.03869969,0.03869969,0.03869969,0.05185759,0.03869969,0.03869969,0.03869969,0.03869969,0.05185759,0.03869969,0.03869969,0.3281734
2871,0.04897131,0.0391191,0.01448855,0.0440452,0.02926688,0.06374964,0.1228629,0.2016807,0.02926688,0.0391191,0.05882353,0.03419299,0.02434077,0.05389742,0.1031585,0.06374964,0.02926688
2872,0.02676206,0.0673026,0.1799152,0.0673026,0.01775305,0.05378908,0.1078431,0.05378908,0.1348702,0.01775305,0.01324854,0.02225755,0.07631161,0.01775305,0.0673026,0.02676206,0.04928458
2873,0.04411765,0.08444023,0.09250474,0.02395636,0.08040797,0.06024668,0.0199241,0.03605313,0.1892789,0.03605313,0.03202087,0.04411765,0.04411765,0.0683112,0.09250474,0.0199241,0.03202087
2874,0.02970885,0.09031491,0.02970885,0.1004159,0.06001188,0.0802139,0.02970885,0.03980986,0.06001188,0.1004159,0.02970885,0.07011289,0.04991087,0.06001188,0.02970885,0.09031491,0.04991087
2875,0.08569354,0.03631082,0.1103849,0.09803922,0.0486565,0.06100218,0.03631082,0.03631082,0.03631082,0.06100218,0.07334786,0.0486565,0.06100218,0.06100218,0.03631082,0.0486565,0.06100218
2876,0.04978992,0.1355042,0.1033613,0.04264706,0.02836134,0.04621849,0.01764706,0.04264706,0.0105042,0.04978992,0.03907563,0.09264706,0.1605042,0.08193277,0.03907563,0.0105042,0.04978992
2877,0.03718091,0.05604883,0.02774695,0.05604883,0.07491676,0.03718091,0.04661487,0.04661487,0.05604883,0.1032186,0.07491676,0.0654828,0.03718091,0.02774695,0.04661487,0.1126526,0.09378468
2878,0.08838018,0.02926688,0.06867575,0.02434077,0.06867575,0.0391191,0.07360185,0.1573457,0.02926688,0.1228629,0.03419299,0.01941466,0.1080846,0.05882353,0.01941466,0.01941466,0.0391191
2879,0.02189542,0.0496732,0.01633987,0.02745098,0.02745098,0.01633987,0.02189542,0.02189542,0.01633987,0.03300654,0.05522876,0.01633987,0.02745098,0.5830065,0.01633987,0.02189542,0.02745098
2880,0.05988661,0.04181432,0.0719348,0.03579022,0.1381999,0.05988661,0.04783841,0.0659107,0.144224,0.02374203,0.01771793,0.03579022,0.02976612,0.0719348,0.1080794,0.02976612,0.01771793
2881,0.02883506,0.02883506,0.03863899,0.02883506,0.07785467,0.08765859,0.1758939,0.03863899,0.05824683,0.1170704,0.03863899,0.06805075,0.06805075,0.03863899,0.02883506,0.03863899,0.03863899
2882,0.02592879,0.02592879,0.01934985,0.09171827,0.01934985,0.09829721,0.256192,0.05882353,0.02592879,0.01934985,0.08513932,0.02592879,0.07856037,0.05224458,0.06540248,0.02592879,0.02592879
2883,0.02681072,0.03361345,0.03361345,0.05402161,0.02681072,0.020008,0.04041617,0.1220488,0.02681072,0.05402161,0.04721889,0.2036815,0.1220488,0.03361345,0.06082433,0.04721889,0.04721889
2884,0.07394958,0.03394958,0.02823529,0.03394958,0.02823529,0.05109244,0.4396639,0.02823529,0.03394958,0.04537815,0.02823529,0.02823529,0.04537815,0.03966387,0.01680672,0.01680672,0.02823529
2885,0.03869969,0.03869969,0.03869969,0.03869969,0.05185759,0.03869969,0.03869969,0.03869969,0.05185759,0.03869969,0.03869969,0.03869969,0.03869969,0.03869969,0.03869969,0.05185759,0.3413313
2886,0.1811497,0.03342246,0.1129679,0.03342246,0.05614973,0.03342246,0.1243316,0.0447861,0.03342246,0.0447861,0.06751337,0.03342246,0.03342246,0.05614973,0.0447861,0.03342246,0.03342246
2887,0.03093833,0.04131895,0.03439853,0.04477916,0.1278241,0.01363729,0.1139833,0.1209037,0.02401791,0.02747812,0.02401791,0.07592103,0.0620802,0.08630165,0.09322206,0.04131895,0.03785874
2888,0.1015795,0.04602397,0.03676471,0.05991285,0.04139434,0.05528322,0.01361656,0.02287582,0.03213508,0.05991285,0.05528322,0.1293573,0.07843137,0.1154684,0.07843137,0.05065359,0.02287582
2889,0.01719986,0.03474372,0.0873753,0.08152735,0.03474372,0.01719986,0.128311,0.02889577,0.2101823,0.02889577,0.02304782,0.03474372,0.06983144,0.01719986,0.08152735,0.04059168,0.06398349
2890,0.05970588,0.04970588,0.02470588,0.04970588,0.01470588,0.03470588,0.4997059,0.01970588,0.02470588,0.02970588,0.01970588,0.03470588,0.01970588,0.06470588,0.01970588,0.01470588,0.01970588
2891,0.03229527,0.07804691,0.03883122,0.04536717,0.03229527,0.07804691,0.03229527,0.01922338,0.03883122,0.02575932,0.195694,0.08458285,0.1041907,0.07151096,0.07151096,0.02575932,0.02575932
2892,0.05754476,0.09377664,0.1082694,0.05029838,0.02855925,0.08653026,0.02855925,0.02131287,0.08653026,0.06479113,0.05754476,0.043052,0.06479113,0.02855925,0.09377664,0.05754476,0.02855925
2893,0.2122762,0.07701051,0.06251776,0.03353225,0.02387042,0.08184143,0.1011651,0.01420858,0.02870134,0.0190395,0.08184143,0.01420858,0.04802501,0.05768684,0.07701051,0.04319409,0.02387042
2894,0.03196931,0.03196931,0.06457801,0.03196931,0.06457801,0.1841432,0.04283887,0.05370844,0.1297954,0.05370844,0.03196931,0.08631714,0.03196931,0.03196931,0.05370844,0.03196931,0.04283887
2895,0.08347026,0.03319093,0.04995071,0.02760434,0.03877752,0.0555373,0.3181071,0.03877752,0.02201775,0.08905685,0.01643115,0.04436411,0.02760434,0.04995071,0.04436411,0.02760434,0.03319093
2896,0.06924795,0.01861504,0.05026061,0.03127327,0.03127327,0.07557707,0.3857036,0.0439315,0.03127327,0.08190618,0.02494415,0.03760238,0.02494415,0.03127327,0.01861504,0.02494415,0.01861504
2897,0.08881771,0.04426325,0.05416424,0.03931275,0.02446127,0.06406523,0.1135702,0.02446127,0.07891672,0.01951077,0.01951077,0.01951077,0.1482236,0.05416424,0.07396622,0.04921374,0.08386721
2898,0.0625387,0.05201238,0.04148607,0.05201238,0.05201238,0.05201238,0.03095975,0.05201238,0.03095975,0.09411765,0.09411765,0.0625387,0.0625387,0.08359133,0.07306502,0.04148607,0.0625387
2899,0.0130719,0.03084967,0.0130719,0.08862745,0.4619608,0.03084967,0.02640523,0.0130719,0.01751634,0.03084967,0.07973856,0.03084967,0.03529412,0.03529412,0.04418301,0.02640523,0.02196078
2900,0.0367258,0.02614379,0.04201681,0.06318083,0.0314348,0.04201681,0.09492686,0.02085279,0.1002179,0.04730781,0.05259882,0.04730781,0.1319639,0.07905384,0.02614379,0.02085279,0.1372549
2901,0.03970588,0.03970588,0.02970588,0.03970588,0.01470588,0.01970588,0.5297059,0.02470588,0.01970588,0.02470588,0.01970588,0.03470588,0.02470588,0.06970588,0.02470588,0.02470588,0.01970588
2902,0.1884754,0.06602641,0.08643457,0.02521008,0.015006,0.07623049,0.03541417,0.02521008,0.09663866,0.03031212,0.015006,0.04561825,0.08133253,0.07112845,0.07112845,0.03541417,0.03541417
2903,0.0381971,0.0381971,0.0381971,0.06417112,0.0381971,0.0381971,0.0381971,0.0381971,0.05118411,0.0381971,0.0381971,0.0381971,0.0381971,0.0381971,0.0381971,0.05118411,0.3368984
2904,0.04021609,0.05042017,0.030012,0.07082833,0.030012,0.030012,0.030012,0.06062425,0.07082833,0.09123649,0.06062425,0.05042017,0.1830732,0.04021609,0.04021609,0.05042017,0.07082833
2905,0.05651169,0.03467763,0.03031081,0.01721038,0.0608785,0.2311842,0.0608785,0.1001798,0.07397894,0.03904444,0.01721038,0.03031081,0.02157719,0.01721038,0.1394811,0.03904444,0.03031081
2906,0.01232214,0.08214757,0.04972862,0.01730967,0.04474109,0.1370104,0.1070852,0.0148159,0.06219745,0.03725979,0.02728473,0.09711017,0.05970368,0.04224732,0.09212263,0.0222972,0.0946164
2907,0.02153648,0.016072,0.03792993,0.04339441,0.02153648,0.05432337,0.1035037,0.05432337,0.09803922,0.03246545,0.07071681,0.04339441,0.1472195,0.08711025,0.03246545,0.016072,0.1198971
2908,0.2204868,0.1135903,0.03772819,0.02393509,0.03427992,0.04807302,0.02738337,0.04807302,0.01359026,0.03427992,0.08255578,0.02738337,0.0653144,0.09290061,0.04807302,0.03083164,0.0515213
2909,0.03853955,0.06009128,0.02991886,0.03422921,0.01698783,0.05578093,0.1980223,0.02129817,0.09888438,0.02560852,0.08595335,0.09457404,0.04716024,0.0428499,0.06009128,0.05147059,0.03853955
2910,0.04602397,0.02287582,0.03213508,0.01824619,0.01361656,0.01824619,0.2034314,0.1525054,0.120098,0.01824619,0.02750545,0.05991285,0.06917211,0.04602397,0.07843137,0.01824619,0.05528322
2911,0.0571267,0.02828054,0.03789593,0.02828054,0.1725113,0.03789593,0.02828054,0.0571267,0.02828054,0.1244344,0.07635747,0.03789593,0.114819,0.06674208,0.04751131,0.02828054,0.02828054
2912,0.1862745,0.03294118,0.05960784,0.03960784,0.03294118,0.03960784,0.03294118,0.09960784,0.02627451,0.04627451,0.02627451,0.05294118,0.04627451,0.1462745,0.06627451,0.03960784,0.02627451
2913,0.02085279,0.02085279,0.05259882,0.0314348,0.1002179,0.02085279,0.05259882,0.1319639,0.0314348,0.1319639,0.1055089,0.05259882,0.1425459,0.0314348,0.01556178,0.0314348,0.02614379
2914,0.05983773,0.04259635,0.06845842,0.05121704,0.02535497,0.1201826,0.03397566,0.05983773,0.1029412,0.03397566,0.04259635,0.05121704,0.03397566,0.05983773,0.09432049,0.06845842,0.05121704
2915,0.0887973,0.01873361,0.114275,0.03784189,0.02510303,0.0887973,0.03147246,0.0633196,0.114275,0.02510303,0.03784189,0.02510303,0.05695017,0.0633196,0.1397527,0.01873361,0.05058074
2916,0.01841671,0.01841671,0.01374382,0.02776251,0.551127,0.01374382,0.01841671,0.0417812,0.01374382,0.0324354,0.07449148,0.02776251,0.01374382,0.06047279,0.01841671,0.0417812,0.01374382
2917,0.03869969,0.03869969,0.03869969,0.03869969,0.03869969,0.03869969,0.03869969,0.03869969,0.06501548,0.03869969,0.05185759,0.03869969,0.03869969,0.05185759,0.03869969,0.03869969,0.3281734
2918,0.02028398,0.05476673,0.06855984,0.06166329,0.2133874,0.02028398,0.02718053,0.02028398,0.05476673,0.1099391,0.02718053,0.06855984,0.08235294,0.03407708,0.02718053,0.08924949,0.02028398
2919,0.03615758,0.03615758,0.02698327,0.07285483,0.03615758,0.04533189,0.02698327,0.1279007,0.1095521,0.05450621,0.03615758,0.1003778,0.07285483,0.06368052,0.04533189,0.04533189,0.06368052
2920,0.0667252,0.02941176,0.08165057,0.05926251,0.03687445,0.03687445,0.04433714,0.02941176,0.1264267,0.0667252,0.04433714,0.02941176,0.08165057,0.07418788,0.08165057,0.02941176,0.08165057
2921,0.1183117,0.01661682,0.0448654,0.02226653,0.03921569,0.03921569,0.4007976,0.05051512,0.02226653,0.03356597,0.01661682,0.02791625,0.03921569,0.03356597,0.02226653,0.02226653,0.05051512
2922,0.03110564,0.04681244,0.02063443,0.02063443,0.03634124,0.04157684,0.03110564,0.01539883,0.04157684,0.2091161,0.04157684,0.06251925,0.1096397,0.1044041,0.04681244,0.09393286,0.04681244
2923,0.03869969,0.03869969,0.03869969,0.03869969,0.03869969,0.03869969,0.03869969,0.03869969,0.05185759,0.03869969,0.03869969,0.03869969,0.03869969,0.03869969,0.03869969,0.05185759,0.3544892
2924,0.07891672,0.02941176,0.02446127,0.05416424,0.01456028,0.03931275,0.4551543,0.01951077,0.02446127,0.05911474,0.01456028,0.03436226,0.01951077,0.05911474,0.02446127,0.01456028,0.03436226
2925,0.03501401,0.05882353,0.03501401,0.05882353,0.05882353,0.07072829,0.04691877,0.03501401,0.08263305,0.1064426,0.03501401,0.09453782,0.05882353,0.07072829,0.05882353,0.04691877,0.04691877
2926,0.2218137,0.03431373,0.08986928,0.02042484,0.04125817,0.07598039,0.1037582,0.0620915,0.02736928,0.02736928,0.03431373,0.02736928,0.04820261,0.08292484,0.03431373,0.03431373,0.03431373
2927,0.05021865,0.119763,0.05741289,0.02144167,0.031034,0.031034,0.2852306,0.02863591,0.08139371,0.01904359,0.02383975,0.01904359,0.031034,0.02623783,0.08379179,0.05981097,0.031034
2928,0.0528786,0.03692115,0.0635169,0.07415519,0.02628285,0.01564456,0.0528786,0.0209637,0.01564456,0.0635169,0.1326658,0.07415519,0.2177722,0.05819775,0.0422403,0.0209637,0.031602
2929,0.04595588,0.04595588,0.06158088,0.04595588,0.04595588,0.07720588,0.1865809,0.04595588,0.04595588,0.04595588,0.04595588,0.06158088,0.04595588,0.04595588,0.04595588,0.04595588,0.06158088
2930,0.09046346,0.05258467,0.2419786,0.05258467,0.06773619,0.1131907,0.02228164,0.04500891,0.03743316,0.04500891,0.0298574,0.0298574,0.02228164,0.03743316,0.04500891,0.04500891,0.02228164
2931,0.1626651,0.05042017,0.04021609,0.05042017,0.030012,0.030012,0.030012,0.04021609,0.030012,0.1218487,0.1320528,0.05042017,0.030012,0.04021609,0.05042017,0.07082833,0.04021609
2932,0.114275,0.03147246,0.1079056,0.03784189,0.02510303,0.07605845,0.03147246,0.09516673,0.1015362,0.03147246,0.01873361,0.01873361,0.03784189,0.04421132,0.158861,0.03147246,0.03784189
2933,0.04159488,0.07088358,0.1043564,0.02067438,0.01649028,0.03741078,0.02485848,0.1001723,0.3721388,0.01649028,0.01230618,0.02485848,0.02485848,0.03322668,0.04577898,0.02067438,0.03322668
2934,0.0387985,0.07071339,0.06007509,0.06716729,0.07425949,0.0494368,0.05652899,0.0529829,0.1132666,0.021068,0.0246141,0.05652899,0.09908219,0.0246141,0.07071339,0.0494368,0.07071339
2935,0.02941176,0.017507,0.02941176,0.03536415,0.02345938,0.02941176,0.5115546,0.03536415,0.017507,0.02941176,0.02941176,0.04131653,0.04131653,0.05322129,0.02941176,0.02941176,0.017507
2936,0.02334267,0.0550887,0.1820728,0.08683473,0.06302521,0.1344538,0.03127918,0.0550887,0.0550887,0.03127918,0.04715219,0.03127918,0.03127918,0.03921569,0.07889823,0.03127918,0.02334267
2937,0.03869969,0.03869969,0.03869969,0.03869969,0.03869969,0.03869969,0.03869969,0.03869969,0.05185759,0.03869969,0.05185759,0.03869969,0.03869969,0.03869969,0.03869969,0.07817337,0.3150155
2938,0.1095521,0.05450621,0.1095521,0.03615758,0.03615758,0.06368052,0.03615758,0.04533189,0.04533189,0.02698327,0.02698327,0.03615758,0.1645979,0.02698327,0.04533189,0.1095521,0.02698327
2939,0.1011651,0.04802501,0.0721796,0.02387042,0.03353225,0.02387042,0.08667235,0.09150327,0.07701051,0.05768684,0.04802501,0.08184143,0.02387042,0.04802501,0.1156579,0.03353225,0.03353225
2940,0.02748763,0.06487081,0.02748763,0.04617922,0.04617922,0.05552501,0.02748763,0.1209456,0.09290819,0.06487081,0.04617922,0.1115998,0.02748763,0.06487081,0.0835624,0.05552501,0.03683342
2941,0.06862745,0.05473856,0.06862745,0.04084967,0.05473856,0.05473856,0.124183,0.05473856,0.06862745,0.05473856,0.04084967,0.08251634,0.04084967,0.04084967,0.06862745,0.04084967,0.04084967
2942,0.07150405,0.06551603,0.2152166,0.04156393,0.05353998,0.07150405,0.03557591,0.04156393,0.05353998,0.02958788,0.07749207,0.02958788,0.05353998,0.02958788,0.07749207,0.03557591,0.01761184
2943,0.04787018,0.02028398,0.04787018,0.04097363,0.07545639,0.06855984,0.03407708,0.08924949,0.04097363,0.02028398,0.05476673,0.1237323,0.06166329,0.04787018,0.1375254,0.05476673,0.03407708
2944,0.03667393,0.08605664,0.09840232,0.03050109,0.01815541,0.03667393,0.05519245,0.02432825,0.147785,0.03667393,0.1292665,0.04901961,0.04284677,0.03667393,0.05519245,0.08605664,0.03050109
2945,0.03419973,0.05745554,0.06908345,0.04582763,0.04582763,0.05745554,0.04582763,0.1388509,0.04582763,0.04582763,0.05745554,0.08071135,0.04582763,0.05745554,0.09233926,0.03419973,0.04582763
2946,0.05298608,0.0377189,0.09115402,0.08352043,0.03008532,0.0377189,0.02245173,0.04535249,0.05298608,0.07588684,0.0377189,0.1522227,0.03008532,0.02245173,0.09878761,0.06061967,0.06825326
2947,0.03869969,0.03869969,0.03869969,0.03869969,0.05185759,0.03869969,0.03869969,0.03869969,0.05185759,0.05185759,0.03869969,0.03869969,0.03869969,0.03869969,0.03869969,0.05185759,0.3281734
2948,0.1773664,0.06061511,0.1469095,0.05046282,0.01492983,0.04538668,0.01492983,0.0352344,0.05553897,0.03015826,0.04031054,0.05046282,0.04538668,0.06061511,0.07584354,0.02000597,0.07584354
2949,0.03127918,0.03127918,0.02334267,0.372549,0.03921569,0.03127918,0.02334267,0.06302521,0.04715219,0.03127918,0.02334267,0.03127918,0.02334267,0.03921569,0.03127918,0.09477124,0.06302521
2950,0.03419299,0.08838018,0.01941466,0.02926688,0.09330629,0.02434077,0.02926688,0.3248334,0.02926688,0.06374964,0.09330629,0.02926688,0.02434077,0.03419299,0.02926688,0.02926688,0.02434077
2951,0.1100076,0.0710466,0.08403361,0.03208556,0.03857907,0.03857907,0.03857907,0.02559206,0.1100076,0.09052712,0.04507257,0.02559206,0.04507257,0.01909855,0.1489687,0.01909855,0.05805959
